AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8	r1_C9	r1_C10	r1_C11
Mrpl22	0.611669433255005	0.21886207311525	0.670767100353397	0.649526152471065	0.249674420687098	0.28117339011148	0.702315519356578	0.245468832637006	0.850817736319318	0	0.264351050532161	0.481118911968533
Gm12250	0.0168459002790102	0	0.121005043692384	0.130763514957898	0	0.187448926740987	0.0343656365691809	0.0350669760910009	0	0	0.13217552526608	0
Igtp	0.163713206565538	0.200185096718956	0.0769379923190617	8.01558182264724	0	0.681864833115121	0.206193819415085	0.634969586171449	1.36466941053455	0	0.510083977414109	0.206193819415085
Irgm2	0.117921301953072	0.112061858377764	0.197943036011445	49.1350275732596	0.0286380304743174	0.891753952829808	0.171828182845905	0.315602784819008	0.47730050790529	0	0.0660877626330402	0.0687312731383618
Zfp692	0.214250907402569	0.0881232383411923	0.121005043692384	0.055428446079324	0.0572760609486348	0.0937244633704934	0.230878031686156	0.140267904364004	0.238650253952645	0	0	0
Zfp672	0.338726209601167	0.0560309291888819	0.472824064341952	0.344669699034783	0.413434749951244	0.156207438950822	0.587904557878839	0.0701339521820018	0.272933882106909	0	0.0660877626330402	0.206193819415085
Sh3bp5l	0.310580512852067	0.149415811170352	0.172297038571758	0.604880093892446	0.0572760609486348	0.249931902321316	0.309290729122628	0.350669760910009	0.689057916585406	0	0.0660877626330402	0.461756063372311
2810021J22Rik	0	0	0.0512919948793745	0	0	0	0.265243668255337	0	0	0	0	0.0687312731383618
Zfp39	0.0336918005580205	0.018676976396294	0.102583989758749	0.110856892158648	0.0286380304743174	0.0624829755803289	0.103096909707543	0.0701339521820018	0.577883854212409	0	0	0.39302479023395
Rnf187	6.75439331593014	2.96630117089268	6.24187508232771	25.7335926245515	3.84470327543469	7.90995381960144	22.5442611103328	2.42813030482714	21.3291073470286	0.296255487665353	2.42533808527132	5.45793781871169
Hist3h2ba	0	0.0747079055851759	0	0.027714223039662	0.0572760609486348	0.652107552117761	0	0.27065680434218	0.047730050790529	0	0.13217552526608	0
Hist3h2a	0.390064218022554	0.954165693918745	0.568183110594648	1.69729242433641	0.163760329264146	23.4267597176294	2.16567068278133	0.94069336660463	36.8494839760634	0	1.66638151275971	1.36264008657654
Trim11	0.101075401674061	0.18676976396294	0.179521982077811	0.392290544873695	0.343656365691809	0.241130607504851	0.702315519356578	0.210401856546006	0.559314186850084	0	0.311820689514988	0.39302479023395
Obscn	0	0.0560309291888819	0	0.055428446079324	55751.7376166887	0.156207438950822	0	0.105200928273003	0.416124034478497	0.118502195066141	0	0
A230051G13Rik	0.0336918005580205	0.0560309291888819	0.0512919948793745	0.027714223039662	0.0859140914229523	0.124965951160658	0.0343656365691809	0	0.143190152371587	0	0.0660877626330402	0
Gjc2	0.0168459002790102	0	0.102583989758749	0	0	0	0.450442011602115	0	0	0	0	0.0687312731383618
Guk1	2.76724039545627	0.797483491171832	0.887131190298477	10.1051647918573	0.769593438953852	2.38380296676867	3.53807007462273	1.69783879476852	3.92726094093524	0.0592510975330705	0.264351050532161	1.75566487681049
2610507I01Rik	0.0505377008370307	0.0560309291888819	0.197943036011445	0.380191522314856	0.0286380304743174	0.0937244633704934	0.103096909707543	0.0701339521820018	0.190920203162116	0	0	0.137462546276724
Mrpl55	0.945649846631609	0.349600907889308	0.885912811587966	1.02191007454551	2.56324210832652	0.985478416200301	1.22312143156914	0.526004641365014	2.1520431352714	0	0.0660877626330402	0.736681155925759
2310033P09Rik	0.428501814805138	0.426313561410768	0.179521982077811	2.80928588959946	0.0572760609486348	0.660908846934225	0.853148226134175	0.375857732615183	0.689057916585406	0	0.198263287899121	0.137462546276724
Arf1	4398.25764183129	11.8654561359431	163.877102209953	3791.64769268964	16.2024819902206	710.279302565807	799.071771798203	55.7502555596566	933918.235001817	0.237004390132282	4.31883440126276	964.884204967332
Wnt9a	0.151613102511092	0	0.534093790938397	0.0831426691189861	0	0	0.333974941393698	0	0	0	0	0
Snap47	0.332172209355641	0.0747079055851759	0.626700048980076	0.697146998309977	0.306950481635733	0.218690414531151	0.574534397377965	0.140267904364004	0.368393983687967	0.118502195066141	0	0.90088402320423
Jmjd4	0.0842295013950512	0.0747079055851759	0.0512919948793745	0.110856892158648	0.0859140914229523	0.0624829755803289	0.0687312731383618	0.0350669760910009	0.047730050790529	0	0	0
Zfp867	0.197405007123559	0.0560309291888819	0.102583989758749	0.13857111519831	0.0859140914229523	0	0.0687312731383618	0	0.177473780525851	0	0	0.0687312731383618
Zkscan17	0.185304903069113	0.0933848819814698	0.128229987198436	0.166285338237972	0.0859140914229523	0.156207438950822	0.206193819415085	0.0701339521820018	0.803087685528789	0	0	0.137462546276724
4933439C10Rik	0.101075401674061	0	0.0769379923190617	0.447718990953019	0	0.124965951160658	0.103096909707543	0.0350669760910009	0.0954601015810581	0.0592510975330705	0	0.0687312731383618
Nlrp3	0	0	0	0.027714223039662	0	1.15532475330836	0	0.0350669760910009	0	0	0	0
Mprip	36.7144082872468	2.47313029629716	8.92885667667047	5.15523733065019	0.961991798692315	0.66971014175069	7.25008077655288	10.4155879362401	322.515340414604	0.0592510975330705	0.198263287899121	906.423404389843
Flcn	0.197405007123559	0.144154167530074	0.179521982077811	0.529545025013871	1.33537528097796	0.366096558665509	0.309290729122628	0.105200928273003	0.381840406324232	0	0.0660877626330402	0.206193819415085
Gm16062	0.142121510061964	0	0.0769379923190617	0	0	0.0312414877901645	0.206193819415085	0.0350669760910009	0	0	0	0
Cops3	0.565877528642538	0.130738834774058	0.377465018089256	1.76184510571428	1.15610358237301	0.326053776058881	0.887513862703356	0.38573673700101	1.26694177079781	0	0.443996214781069	1.48073978425704
Nt5m	0.310580512852067	0.112061858377764	0.274881028330507	0.241620407116546	0.249674420687098	0.28117339011148	0.623902821920105	0.0701339521820018	0.511584136059555	0.0592510975330705	0.198263287899121	0.343656365691809
Med9	0.744468762775606	0.200185096718956	0.732036826949842	0.79887965517008	0.286380304743174	0.732193117331019	0.471437487670422	0.401045704320357	1.52416169211278	0	0.0660877626330402	1.22517754029982
Rasd1	0.203959007369085	13071.7935048544	0.0256459974396872	0.363259686775899	0.0572760609486348	0	0	0.0350669760910009	4.33346022902422	0	0	7147457.0295947
Pemt	0.0168459002790102	0	0.0512919948793745	0.055428446079324	0	0	0.0343656365691809	0	0.0954601015810581	0	0	0
Rai1	0.276888712294046	0.176246476682385	0.153875984638123	1.3200128820506	0.0572760609486348	0.147406144134358	0.358659153664769	0.175334880455005	0.0954601015810581	0	0.0660877626330402	0.137462546276724
Srebf1	0.367672213934624	0.0560309291888819	0.24923503089082	1.25869766868194	0.135122298789828	0.272372095295016	0.530487336510673	0.105200928273003	0.463854085269026	0	0	0.648587034191176
Tom1l2	0.28163450851861	0.282159393880694	0.24923503089082	0.380191522314856	0.941421621799757	0.30361358308518	0.206193819415085	0.315602784819008	1.21921172000729	0	0	0.343656365691809
Lrrc48	0.0168459002790102	0	0.0256459974396872	0	0	0	0.0343656365691809	0	0	0	0	0
Atpaf2	0.0842295013950512	0	0.267656084824454	0.29704885319587	0.306950481635733	0.28117339011148	0.333974941393698	0.0701339521820018	0.416124034478497	0	0.0660877626330402	0.206193819415085
4933439F18Rik	0.450093511308713	0.018676976396294	0.592610729323824	0.840009535826714	0.740955408479535	0.0624829755803289	1.87376457449099	0.471179656502359	1.84482562501022	0.0592510975330705	0.264351050532161	2.70591732455686
Drg2	0.399555810471682	0.149415811170352	0.695194719082573	0.743451209090756	0.221036390212781	0.156207438950822	0.702315519356578	0.315602784819008	1.1260191565819	0.0592510975330705	0.311820689514988	0.39302479023395
Alkbh5	1.41877600092209	0.879457788333569	1.50814070527301	2.253947474497	9.60263179503931	1.08948838118006	4.68087647406304	1.87074323353032	29.6468694584277	0.118502195066141	1.17805532721136	1.50336788779744
Llgl1	0.28163450851861	0.0747079055851759	0.274881028330507	0.529545025013871	0.0286380304743174	0.0624829755803289	0.274925092553447	0.280535808728007	0.961991798692315	0	0.13217552526608	0.274925092553447
Flii	0.724044631399157	0.898134764729863	0.733255205660354	5.42815120307452	1.13553340548045	3.38223918531962	1.63114900977605	1.69783879476852	6.606149778435	0	0.396526575798241	4.40745011110654
Smcr7	0.0168459002790102	0.0560309291888819	0.0769379923190617	0.027714223039662	0.200466213320222	0	0.240559455984266	0	0.143190152371587	0	0	0.206193819415085
Top3a	0.0168459002790102	0	0.128229987198436	0.0831426691189861	0.0286380304743174	0.156207438950822	0.137462546276724	0.105200928273003	0.047730050790529	0	0	0
Smcr8	0.158967410340974	0.0373539527925879	0.0769379923190617	0.13857111519831	0.432644403950397	0.124965951160658	0.137462546276724	0	0.143190152371587	0	0	0.0687312731383618
Dhrs7b	0.0505377008370307	0.149415811170352	0.363015131077151	0.193999561277634	0.0572760609486348	0.744347808695449	0.437071851101241	0	0.286380304743174	0	0.13217552526608	0.0687312731383618
Tmem11	1.02135747506965	0.31224695509672	0.868710136364843	1.26518863386422	0.527986871848513	1.32368688362361	0.736681155925759	0.375857732615183	1.1663584244907	0	0.13217552526608	0.923512126744623
Gm16515	0.067383601116041	0.018676976396294	0.146651041132071	0.0831426691189861	0.0286380304743174	0.0624829755803289	0.0687312731383618	0.0350669760910009	0.047730050790529	0.0592510975330705	0.0660877626330402	0.206193819415085
Gm16516	0.0505377008370307	0	0.0953590462526963	0	0.0572760609486348	0.0312414877901645	0.0687312731383618	0	0	0	0	0
Map2k3	0.662207134092036	0.149415811170352	0.65509883463078	4.08141498794734	0.278312451161415	0.942082237045706	2.71116080726496	0.445991684797185	5.2863547121206	0.118502195066141	0.311820689514988	0.599218609649035
Kcnj12	0.0168459002790102	0	0	0	0.306950481635733	0	0	0	0	0	0	0.206193819415085
Tnfrsf13b	0	0	0	0	0	0.187448926740987	0	0	0.047730050790529	0	0.13217552526608	0
Usp22	0.353763905859215	0.0560309291888819	0.179521982077811	0.791072054929668	0.200466213320222	0.178647631924523	0.667949882787397	0.375857732615183	0.736787967375935	0.0592510975330705	0.198263287899121	0.206193819415085
Aldh3a1	0.134767202232082	0	0.482801796059022	355.566403779329	0	0.0312414877901645	0.784416952995814	0	0	0	0	0
Aldh3a2	0.356372417464533	0.149415811170352	0.454403010408318	0.546476860552829	0.0572760609486348	0.366096558665509	0.681320043288271	0.564835633989447	0.866531697111257	0	0	0.530487336510673
Slc47a1	0	0	0.0256459974396872	0	3.80935791427202	0	0	0	0	0	0	0
Mfap4	2.63540896260211e+41	0.200185096718956	556620.550250487	0.193999561277634	0.229104243794539	0.374897853481973	7.24540338087684e+39	0.140267904364004	0.143190152371587	0.177753292599212	0.13217552526608	0.0687312731383618
Mapk7	0.269534404464164	0.144154167530074	0.421532069462578	0.27714223039662	0.0286380304743174	0.218690414531151	0.496121699941492	0.235589828251179	0.381840406324232	0.0592510975330705	0.13217552526608	0.39302479023395
B9d1	0.428501814805138	0.0560309291888819	0.827395873202538	0.193999561277634	0.135122298789828	0.178647631924523	0.990610772410899	0.140267904364004	0.143190152371587	0.0592510975330705	0	0.274925092553447
Epn2	2.57538149214163	1.72067432633537	1.45928546781465	5.23607247474796	0.286380304743174	0.366096558665509	4.22832233682186	2.70623567186195	286.95694351605	0.0592510975330705	0.0660877626330402	24.7683267015077
Grap	0.151613102511092	0.897017314332756	0.128229987198436	0.669432775270315	0.0286380304743174	3.10502948668383	0.171828182845905	1.80470566944161	4657.75776776035	0	2.80324653741935	0.274925092553447
Fam83g	0.0168459002790102	0	0	0	0	0	0.0343656365691809	0.0350669760910009	0.047730050790529	0	0	0
Prpsap2	0.163713206565538	0.112061858377764	0.24923503089082	0.304856453436282	0.0572760609486348	0.249931902321316	0.137462546276724	0.105200928273003	0.334110355533703	0	0.13217552526608	0.137462546276724
Ulk2	0.435856122635021	0.381693217041618	0.524116059221327	1.17126357724452	0.343656365691809	1.28177491126182	1.10066167326538	0.67003656226245	1.86053958580216	0	0.0660877626330402	0.599218609649035
Akap10	0.333980413376603	0.130738834774058	0.179521982077811	0.221713784317296	0.0572760609486348	0.312414877901645	0.299609304824518	0.375857732615183	0.511584136059555	0	0.13217552526608	0.412387638830171
Specc1	0.0505377008370307	0	0	0.055428446079324	0	0.596941664561091	0.265243668255337	0	0.047730050790529	0.338814474339612	0	0.412387638830171
Adora2b	0.0336918005580205	0	0	0	0	0.0312414877901645	0.196512395116975	0	0	0	0	0.206193819415085
Zswim7	0.231096807681579	0.0933848819814698	0.0769379923190617	0.110856892158648	0.0286380304743174	0.0937244633704934	0.437071851101241	0.0701339521820018	0.143190152371587	0	0.13217552526608	0.206193819415085
Ttc19	0.101075401674061	0	0.146651041132071	0.213906184076884	0.11455212189727	0.0312414877901645	0.196512395116975	0	0.0954601015810581	0	0	0.206193819415085
Ncor1	11.097559583971	3.35129361025065	4.24572820240604	52.6322582723856	2.59188013880084	15.6448386039686	64.0741121027028	4.70946587550379	117.366256621861	0.177753292599212	19.2549035867043	9.69818824099076
Pigl	0.0168459002790102	0	0.0256459974396872	0.055428446079324	0	0.0312414877901645	0	0.105200928273003	0.272933882106909	0	0	0
Cenpv	0.067383601116041	0.0694462619448984	0.0769379923190617	0.055428446079324	0.200466213320222	0.124965951160658	0.171828182845905	0.0701339521820018	0.320663932897438	0	0.0660877626330402	0.137462546276724
Ubb	18745827583256788992	14712736.4558805	10223075313.6374	11317329220255107072	1672.63578402255	2076377392019789670514688	47751651187907.9	4380486770154	516494461691894244287199576064	6752742721.28461	165874992801373	47108018597229.2
Gm1821	34447.090611132	172.404080282507	20042.0652241618	300751.603547613	4.51026205508596	1321494.02507787	11033.5656292775	1772.66969087893	10980255806.8791	791.473173937214	17591.4797696986	13875.8279520398
Trpv2	0.0168459002790102	0	0	0	0	1.80378279603392	0.0343656365691809	0	0	0	0.689729141663017	8.2287817470222
2410006H16Rik	98.2345992382408	1.37433031415006	18.2896835188724	90.4793466227135	0.249674420687098	159.960935029787	77.4409912030798	2.47064584361077	12383.4482439686	0.0592510975330705	8.60974001217257	1.94249584762936
BC046404	0.117921301953072	0.018676976396294	0.413088747246013	0.166285338237972	0.0572760609486348	0.0937244633704934	0.171828182845905	0	0	0	0	0.137462546276724
Mmgt2	0.594823532975995	0	0.39588607202289	1.18985356498564	0.11455212189727	0.187448926740987	0.853148226134175	0.200522852160178	0.238650253952645	0	0	0.412387638830171
Zfp287	0.202150803348123	0.0694462619448984	0.0769379923190617	0.166285338237972	0.135122298789828	0.0624829755803289	0.103096909707543	0.105200928273003	0.238650253952645	0	0	0
Zfp286	0.0842295013950512	0	0.102583989758749	0.0831426691189861	0	0	0.0687312731383618	0	0.047730050790529	0	0	0
Trim16	0.113175505728508	0.176246476682385	0.0256459974396872	0.269334630156208	0.0572760609486348	0.0312414877901645	0.461756063372311	0.0701339521820018	0.320663932897438	0	0	0.0687312731383618
Fbxw10	0.0168459002790102	0.018676976396294	0.0256459974396872	0	0	0	0.0343656365691809	0	0	0	0	0
Fam18b	1.06096263697936	0.368277884285602	2.70344005735234	2.28358253048774	0.732887554897776	0.575985678380196	1.25748706813832	0.481058660888186	2.16775709606334	0.0592510975330705	0.576171740047149	0.343656365691809
Pmp22	41834.1059597165	0.615088073309992	3014.923996651	9.25271727549463	0.171828182845905	8266.23741294518	207656565191.942	0.975760342695631	86.4567900922221	0.296255487665353	0.311820689514988	8.36624429329892
Hs3st3b1	0	0.0694462619448984	0.0256459974396872	0.837376265710447	0	0	0	0	0.047730050790529	0	0.0660877626330402	0
Cox10	0.134767202232082	0.0373539527925879	0.179521982077811	0.193999561277634	0.315018335217492	0.294812288268716	0.137462546276724	0.200522852160178	0.286380304743174	0	0	0.0687312731383618
2810001G20Rik	0.243196911736026	0.0373539527925879	0.0769379923190617	0.13857111519831	0.0572760609486348	0.326053776058881	0.171828182845905	0.105200928273003	0.238650253952645	0	0.0660877626330402	0.0687312731383618
Hs3st3a1	0.101075401674061	0	0.121005043692384	0	0	0.124965951160658	0.103096909707543	0	0	0	0	0
Elac2	0.0168459002790102	0	0	0.027714223039662	0.0572760609486348	0.147406144134358	0.196512395116975	0	0	0	0.0660877626330402	0.0687312731383618
Arhgap44	0.134767202232082	0	0.121005043692384	0.055428446079324	0.229104243794539	0	0.171828182845905	0	0	0	0	0.206193819415085
Myocd	0	0	0	0	1.52975850143254	0	0	0	0	0.0592510975330705	0	0.599218609649035
Gm12295	0	0	0	0	0.539128672265908	0	0	0	0	0	0	0
Map2k4	0.286380304743174	0.144154167530074	2.54479048165958	1.03077162909514	0.306950481635733	0.218690414531151	0.206193819415085	0.340790756524182	1.53987565290472	0	0.13217552526608	0.206193819415085
Zkscan6	0.067383601116041	0	0.102583989758749	0.15847773799756	0.0286380304743174	0.156207438950822	0.137462546276724	0	0.143190152371587	0	0.13217552526608	0.137462546276724
Pirt	0.0842295013950512	0	0	0.027714223039662	0.0572760609486348	0	0.299609304824518	0	0	0	0	0
Tmem220	0.0505377008370307	0	0.172297038571758	0.103049291918236	0	0.0937244633704934	0	0	0.047730050790529	0	0	0
2310004I24Rik	0.151613102511092	0.112061858377764	0.333397966715934	0.372383922074445	0	0.241130607504851	0.40270621453206	0.175334880455005	0.525030558695819	0	0.198263287899121	0
Sco1	0.0842295013950512	0.130738834774058	0	0.29704885319587	0.0572760609486348	0.0624829755803289	0.171828182845905	0.365978728229356	0.381840406324232	0	0	0
Gas7	19.9712828361985	0.018676976396294	2.32200387234156	0	0	179.968327383735	413.493664304193	0.0701339521820018	0.0954601015810581	0	0.0660877626330402	0.0687312731383618
Dhrs7c	0	0	0	0	1.14496178195562	0	0	0	0.047730050790529	0	0	0
Usp43	0.0168459002790102	0.0747079055851759	0	0	0	0	0	0.0350669760910009	0.898547787109847	0	0	0
Stx8	0.520085624030072	0.149415811170352	0.498470061781639	1.55442988681967	0.171828182845905	0.99576391780957	1.59678337320687	0.576380584775361	1.75163306158484	0.0592510975330705	0.330438813165201	0.481118911968533
Ntn1	4.08344434897888	0.0373539527925879	2.69677422234424	72.8605671775589	0.642538993745783	0	6.79439528224267	0.140267904364004	0.22520383131638	0	0	0.0687312731383618
Pik3r5	0	0	0	0.027714223039662	0.0286380304743174	0.326053776058881	0.0687312731383618	0	0.047730050790529	0	0.13217552526608	0
Pik3r6	0	0.349600907889308	0.0256459974396872	0.027714223039662	0.0286380304743174	0.272372095295016	0.0343656365691809	0.315602784819008	4.03512690211472	0	0.0660877626330402	0
Ccdc42	0	0	0	0	0	0	0.471437487670422	0	0	0	0	0
Myh10	2.86617851251108	0.149415811170352	1.52656175920664	2.85559010038024	0.364226542584368	0.187448926740987	9.43015849713578	3.57326745240938	7.46502426731241	0.0592510975330705	0	0.412387638830171
Ndel1	1.5600972033997	1.57014106476791	0.989715180057226	1.78955932875394	0.364226542584368	0.499863804642631	6.61772523388889	2.39306332873614	286.217217633388	0.0592510975330705	0	3.06743812807039
Rpl26	0.134767202232082	0.0373539527925879	0.230813976957185	0.400098145114107	0.249674420687098	0.312414877901645	0.206193819415085	0.330911752138355	0.368393983687967	0	0.198263287899121	0.137462546276724
Arhgef15	0	4.34304340981992	0	3.85897299441588	0.0286380304743174	0.124965951160658	0.0343656365691809	7.5392109641984	675.439102760164	0.118502195066141	0.0660877626330402	1.01898372088473
Slc25a35	0.0336918005580205	0	0.102583989758749	0.0831426691189861	0.0286380304743174	0	0.196512395116975	0.0350669760910009	0.0954601015810581	0	0.0660877626330402	0
Rangrf	0.447155919105111	0	0.274881028330507	0.558575883111667	2.17338658129785	0.147406144134358	0.784416952995814	0	0.320663932897438	0	0.0660877626330402	0.206193819415085
Pfas	0.0336918005580205	0	0.197943036011445	0.110856892158648	0.0859140914229523	0.187448926740987	0	0.0350669760910009	0.320663932897438	0	0.13217552526608	0
1500010J02Rik	0.0505377008370307	0.0560309291888819	0.128229987198436	0.324763076235532	0.192398359738463	0.218690414531151	0.103096909707543	0.0350669760910009	0.238650253952645	0	0	0.0687312731383618
Aurkb	0	0	0.0256459974396872	0	0	2.79640391275468	0	0	0	0	0.0660877626330402	0
2310047M10Rik	0.402164322077	0.0747079055851759	0.377465018089256	1.11880991842549	0.221036390212781	1.71073942847002	0.40270621453206	0.27065680434218	0.381840406324232	0	0.13217552526608	0
Tmem107	2.8998703130691	0.018676976396294	1.47129859740574	0.186191961037222	0.143190152371587	0.588140369744627	4.6116657027577	0	0.22520383131638	0	0.734059112430295	1.48400503920122
Vamp2	13.3277402048586	0.376431573401341	2.00661076705465	3.01670110849406	1.47248244048391	0.700951629540854	3.86760707442642	0.681581513048364	1.53987565290472	0	0.198263287899121	0.599218609649035
Per1	0.549031628363528	0.181508120322662	0.256459974396872	0.332570676475944	0.143190152371587	0.900555247646272	0.206193819415085	0.0701339521820018	4.23800012744316	0	0	0.206193819415085
Hes7	0.062637804891477	0	0	0	0	0.0312414877901645	0	0	0.047730050790529	0	0	0
Cntrob	0.0505377008370307	0	0.24923503089082	0.110856892158648	0.0572760609486348	0.0624829755803289	0.0343656365691809	0.0350669760910009	0.0954601015810581	0	0	0
Trappc1	0.541677320533646	0.663852610922312	0.843064138925155	1.67738580153716	0.429570457114761	4.56664012381875	1.47705104805428	0.905626390513629	5.80989187034647	0.0592510975330705	0.377908452148028	0.717318307329537
A030009H04Rik	0.0842295013950512	0.018676976396294	0	0.055428446079324	0	0.156207438950822	0.196512395116975	0.130388899978177	0.286380304743174	0	0.0660877626330402	0
Chd3	1.0009333436932	0.463667514203356	1.09505195802699	2.78937926680021	0.0859140914229523	0.544744190590032	9.32106572596598	0.210401856546006	2.3688156206682	0	1.42378825409331	0.687312731383618
Cyb5d1	0	0	0	0.027714223039662	0.0286380304743174	0.0312414877901645	0	0	0.047730050790529	0	0	0
Lsmd1	2.04312038462656	1.30625147044262	2.48763507590521	6.92138988784676	2.69700388422295	4.27182783555003	24.767357091173	1.90212566346213	5.70986952948083	0.118502195066141	0.887992429562137	1.75893013175466
Tmem88	0.0336918005580205	18.8068456356816	0.0512919948793745	1.92620961100118	0	0.156207438950822	0	257.205907586181	50880.8604112185	0.0592510975330705	0	2.97607875139164
Kdm6b	1.67210514400108	0.690683276434345	0.601054051540388	1.53391906612748	0.364226542584368	2.5393293099129	3.69831449847816	1.48743693822251	8.91731060192314	0	0.800146875063335	16.3720768322629
Dnahc2	0.0168459002790102	0.018676976396294	0	0	0	0	0	0	0.047730050790529	0	0	0
Efnb3	0	0	0	0	2.21924940505521	0	0.0687312731383618	0	0	0	0	0
Wrap53	0.0505377008370307	0.0373539527925879	0.0512919948793745	0.110856892158648	0	0.0937244633704934	0.137462546276724	0.140267904364004	0.429570457114761	0	0.0660877626330402	0.0687312731383618
Trp53	1.60034300420324	0.300836370276988	0.999692911774296	14.2542312597641	0.171828182845905	2.02799190971243	1.84908036221992	0.621326565252189	621.273241320404	0	0.443996214781069	2.28138854760249
Atp1b2	0.226351011457015	0.0373539527925879	0.524116059221327	0	0.0572760609486348	0	0.230878031686156	0.140267904364004	0.0954601015810581	0	0	25.3813038782509
Sat2	0.117921301953072	0.018676976396294	0.403111015528943	0.0831426691189861	0.0572760609486348	0	0.171828182845905	0.0350669760910009	0.047730050790529	0	0.0660877626330402	0.0687312731383618
Fxr2	0.502439416166706	0.162831143926368	0.662323778136833	1.26518863386422	1.66289593950626	0.218690414531151	0.505803124239603	0.280535808728007	1.34156466686087	0	0	0.274925092553447
Mpdu1	0.639815130004106	0.242800693151822	0.524116059221327	1.03400909710435	0.11455212189727	0.366096558665509	0.761365368196829	0.280535808728007	2.13016536671555	0	0.13217552526608	0.137462546276724
Cd68	0.0168459002790102	0.018676976396294	0	0	0	10608395318967.3	0	0	0	0	2.06146730896709	0.0687312731383618
Eif4a1	87.1621225663615	13.7191437194254	144.623134352076	7868.49069526554	6.598823365395	528161066098.878	4765.93171001867	178.912449958351	296846613571.397	0.118502195066141	125751.228461955	35.8898573815505
Senp3	0.411655914526128	0.21886207311525	0.307751969276247	0.443427568634592	0.11455212189727	0.459821022036003	0.633584246218216	0.210401856546006	3.61900286763622	0	0.13217552526608	0.206193819415085
Tnfsf12	5.6175438579244	0.576616670120297	2.87629620442205	364.144405967272	0.0286380304743174	4.82140962948083	10.7997525748593	0.716648489139365	99.379718135955	0	0	3.45719766336017
Polr2a	0.0168459002790102	0	0.128229987198436	0.241620407116546	0	0.0624829755803289	0.0343656365691809	0.105200928273003	0.286380304743174	0.0592510975330705	0.13217552526608	0
Zbtb4	3.3914429828073	1.90930225822358	5.98180177546227	14.9285144803196	0.625042763688861	5.70518317788106	2.66623032431283	1.26339206075725	9.75694945376187	0	0.198263287899121	5.48628922194961
Chrnb1	0.113175505728508	0.112061858377764	0.0512919948793745	0.772482067188551	0.0572760609486348	0.0312414877901645	0.103096909707543	0.175334880455005	1.97456935474555	0	0	0
Nlgn2	0.180559106844549	0.018676976396294	0.256459974396872	0.213906184076884	0.0572760609486348	0.0312414877901645	0.519173284740477	0.105200928273003	4.36774385717848	0	0	0.0687312731383618
1810027O10Rik	49.2891937860127	3.36997058664695	28.0278814827573	29.4515844116192	1585.21549925831	131.039472247412	133.820543493133	13.7239612441297	4721.38729878428	3.86159193033541	1.24728275805995	16.053205413522
Plscr3	2.98293224933703	0.72892452676611	3.30247330604911	5.7813409395149	0.171828182845905	0.754633310304719	2.4863533446409	1.7914947722556	231.086152801317	0.0592510975330705	0	0.579855761052814
Tnk1	0.0168459002790102	0.018676976396294	0.0256459974396872	0.027714223039662	0	0	0	0	0	0	0	0
Kctd11	0.361118213689097	0.106800214737486	0.64512110291371	0.352477299275194	0.0572760609486348	0.0937244633704934	0.692634095058467	0.436112680411358	0.511584136059555	0	0	0.0687312731383618
Acap1	0	0.0373539527925879	0	0.13857111519831	0	0	0.0343656365691809	0.0350669760910009	0.047730050790529	0	1.5745819030096	0
2810408A11Rik	0.0168459002790102	0.018676976396294	0	0	0	0	0	0.0350669760910009	0	0	0	0.0687312731383618
Neurl4	0.151613102511092	0.018676976396294	0.128229987198436	0.269334630156208	0.171828182845905	0.218690414531151	0.137462546276724	0.0350669760910009	0.22520383131638	0	0.0660877626330402	0.0687312731383618
Gps2	1.68754827474638	0.581878313760575	1.48971965133937	2.00214887777269	0.143190152371587	1.89087126718734	4.22880183498884	0.802091408640713	5.2863547121206	0.0592510975330705	0.594789863697362	1.29390881343818
Eif5a	4578.69929654616	6.06890574364193	380.780156230934	390688.700049478	5.74222674889867	177178696.663783	26379002.9430919	43.1833127997583	351630.418445164	0.0592510975330705	17030.8172138659	337.17879045899
Ybx2	0	0	0.0512919948793745	0	0.51855849537335	0.0312414877901645	0	0	0	0	0	0.343656365691809
Slc2a4	0	0	0.172297038571758	0	5.47942566707807	0	0	0.0350669760910009	0	0	0	2.40425191100167
Cldn7	0.0168459002790102	0	0.0256459974396872	0.0831426691189861	0	0	0	0	0	0	0	0
Rai12	0.428501814805138	0.237539049511544	0.403111015528943	0.815811490709037	0.846079153901641	0.922995440619972	1.0019248241811	0.315602784819008	1.36240187237887	0	0.0660877626330402	0.343656365691809
Ctdnep1	0.951195950440528	0.242800693151822	0.575408054100701	2.90023615895885	1.17359981242993	2.78709590963482	1.83407757424696	0.860680410036801	5.41609844185592	0	0.13217552526608	16.421445256805
Gabarap	178798.050688068	30.7742690254396	4946.41229316438	1335.854077523	16.3595349887964	1420765.93212742	4605986.03270735	91.8011936320214	286845.416128603	0.635069962004964	853.193246317916	2486.09339556351
Phf23	0.61086912567065	0.21886207311525	0.827395873202538	0.463334191433843	0.200466213320222	0.817116285885048	0.574534397377965	0.280535808728007	1.70163547263864	0	0.264351050532161	0.599218609649035
