cluster	gene	p_val	p_val_adj	avg_logFC
2	Dapk1	0.000000536321248709591	0.00695233234702243	1.17234554826202
2	Ncoa7	0.000000546090851945863	0.00707897571377422	1.09132742997292
2	Ergic3	0.000000546748946985719	0.00708750659977588	0.603392536706102
2	Celf2	0.000000587937083854907	0.00762142841801116	0.691181491431387
2	Timp1	0.000000607555136527662	0.00787573723480809	1.10030436072423
2	Sh3bp5	0.000000624230613916613	0.00809190144820105	0.901283320017941
2	Ccni	0.00000063262243848104	0.00820068467002972	0.694385924396945
2	Arf4	0.000000652085263358012	0.0084529812689099	0.50889643697683
2	Emp2	0.000000659320899587231	0.00854677682134928	0.707896861150232
2	Hexb	0.000000688115977202409	0.00892004741247482	0.74273836069423
2	Snx18	0.000000725593517472291	0.00940586876699331	0.661455888575211
2	1110067D22Rik	0.000000746498718532434	0.00967686288833594	0.998475061639332
2	6330403K07Rik	0.000000751578157425108	0.00974270765470168	1.18852568141084
2	Vim	0.000000799116425636011	0.0103589462255196	0.377822370941989
2	Ifi27l2a	0.000000889967312112258	0.0115366462669112	0.434608874095722
2	Ugdh	0.000000906135963015812	0.011746240488574	0.669188759151606
2	Txndc5	0.000000915955835601647	0.0118735354969042	0.576628512209944
2	Tmed3	0.000000942470986780083	0.0122172514016302	0.602630691956544
2	Arhgap32	0.000000954509237353777	0.012373303243817	1.37876070581475
2	Calu	0.00000100207612169897	0.0129899127655837	0.505949481279774
2	Eln	0.00000100386034955352	0.0130130417112623	0.862036848887755
2	Angpt2	0.00000109196483809083	0.0141551401961714	1.0536443418159
2	Hebp1	0.00000112572420769059	0.0145927629042932	1.08349862666264
2	Enpp6	0.0000011287235194632	0.0146316429828015	1.07391977049891
2	Glipr2	0.00000113469977449454	0.0147091131767727	0.793825316619673
2	H47	0.00000120860497871013	0.0156671463390195	0.732846491714915
2	Nucb2	0.00000133705106393533	0.0173321929417937	0.850726519360827
2	Dennd2a	0.00000140007857017369	0.0181492185051616	0.98908251539856
2	Prrx1	0.00000140917398603097	0.0182671223809195	0.835760432872311
2	Thbs3	0.00000144193305536246	0.0186917781966636	1.17168952902124
2	Frmd6	0.00000149132083005218	0.0193319919199664	0.901080710463115
2	Ak3	0.00000151436549292254	0.0196307198847549	0.768333545890731
2	Snhg8	0.00000160619497685612	0.0208211054849858	0.546158308748676
2	Ddah2	0.00000162558220840771	0.0210724221675891	0.620561000371904
2	Ntn1	0.00000167182363539867	0.021671849785673	0.731083230831752
2	Ssbp2	0.00000169907086733361	0.0220250556532456	0.997559946357402
2	Ikbip	0.00000172067206725777	0.0223050720078625	0.831792925719205
2	Scd1	0.00000172846654906633	0.0224061118755468	0.677704391009667
2	Dbi	0.00000179976173420151	0.0233303113604542	0.400364851261108
2	Rcn2	0.00000186440894769886	0.0241683331890203	0.617636978067879
2	Soat1	0.00000191775399454279	0.0248598450312581	1.15898033826956
2	Stxbp6	0.00000196302904310161	0.0254467454857262	0.768936805652144
2	Rnft1	0.0000020166090309783	0.0261413028685717	0.681255858662998
2	Cd47	0.00000221905923547627	0.0287656648694789	0.537154185375804
2	Col8a1	0.0000022888899514089	0.0296708804401135	0.435695485162478
2	Itih5	0.00000229632164228016	0.0297672174488778	0.828568773258739
2	Osr1	0.00000235353472098465	0.0305088705881241	0.752638510724346
2	D14Ertd449e	0.00000254978681515598	0.033052886484867	0.667790405813845
2	Entpd2	0.00000255488884544206	0.0331190241034654	0.548301831860556
2	Gas5	0.00000256711477855607	0.0332775088744223	0.382860124983462
2	Cys1	0.00000270330875740937	0.0350429914222976	1.0754795988407
2	Vkorc1	0.00000283513540722652	0.0367518602838774	0.626354971820211
2	Map3k2	0.00000286860181197357	0.0371856852886134	0.956383554509992
2	Adap2	0.00000312505429038435	0.0405100787662523	1.21833062310641
2	Parp3	0.00000313180850773665	0.0405976336857902	0.92535067766709
2	Xist	0.00000320634422606818	0.0415638402025218	0.290262798745282
2	Golim4	0.00000329407906274692	0.0427011468903883	0.616575172143854
2	Leprel4	0.00000339008696158275	0.0439456972829971	0.800392562018637
2	Pdlim3	0.00000340656209685718	0.0441592644615596	0.881770797229602
2	Ltbp3	0.00000370889674640939	0.048078428523705	0.87716481246009
2	Pnrc1	0.00000373972724347226	0.0484780842571309	0.530311001200344
2	Cyp27a1	0.00000398915312455291	0.0517113919535794	1.13199334410255
2	Mesdc2	0.00000399796673054937	0.0518256427281115	0.604380990938202
2	Gm12824	0.00000406345447094276	0.052674560306831	1.11635867494973
2	Ltbp1	0.00000409113349481295	0.0530333634932603	0.699225373585256
2	Acbd4	0.00000412562307566846	0.0534804519298902	1.12772903551756
2	2810453I06Rik	0.00000421628032561361	0.0546556418609292	0.626053982932834
2	Ifitm3	0.00000438531373053583	0.056846821888936	0.361795130978265
2	Sdc4	0.0000044993141222188	0.0583246089663223	0.98828198846984
2	Ptov1	0.0000045065700483154	0.0584186675363126	0.611654588131624
2	Zfp703	0.00000458547902140604	0.0594415645544865	1.02044255638931
2	P4ha1	0.00000461793136731403	0.0598622443144918	0.625886357171773
2	Zfp637	0.00000476612270108772	0.0617832485742001	0.80209703610741
2	Sept8	0.0000049818007496397	0.0645790831175794	0.733238974895517
2	Ccdc46	0.00000504250376998647	0.0653659763703346	1.14222669561093
2	1500003O03Rik	0.00000506686005784364	0.0656817069298271	0.607656682091313
2	Osbpl1a	0.00000544011137847315	0.0705201637991475	0.888179864658322
2	Enc1	0.00000547639861108776	0.0709905551955306	0.860157585822837
2	Tsc22d3	0.00000612936348297364	0.0794549388297872	0.652388595483426
2	Fcgrt	0.00000619144169015401	0.0802596586294664	0.443204510407542
2	Ccng2	0.00000638226020722358	0.0827332390662393	0.795210089544653
2	Mcfd2	0.00000697321396954707	0.0903937726872387	0.664745312329624
2	Tiparp	0.0000074918385242234	0.0971167027895079	0.786749515323741
2	Maged1	0.00000754749745389053	0.097838209494783	0.511660879782123
2	Hsd17b10	0.00000786169637245036	0.101911170076074	0.622579241168457
2	Sar1a	0.00000804724128189052	0.104316388737147	0.522022687106526
2	Cst3	0.00000826055240874602	0.107081540874575	0.419392600363589
2	Ang	0.00000857283429927771	0.111129651021537	1.10851075526192
2	Tram1	0.000008718886837752	0.113022930077779	0.492689187070776
2	Xdh	0.000009281295979784	0.12031343978594	0.350399049233558
2	Clcc1	0.00000931902538788143	0.120802526103107	0.819175418907729
2	Smad7	0.00000969584825948289	0.125687280987677	0.635289823337602
2	Nr4a1	0.00000985027238331973	0.127689080904974	0.724460867428831
2	Npc2	0.00000990209661110006	0.12836087836969	0.358393336069669
2	Prkca	0.00000991898879646239	0.128579851768542	0.861085547516668
2	Tpst1	0.0000103948816632063	0.134748851000143	0.543725712192374
2	Efs	0.0000105749595565841	0.137083200732	1.05977937762391
2	Numbl	0.0000107839615276821	0.139792493283343	1.13294933585497
2	D4Wsu53e	0.0000110431145480499	0.143151893886371	0.341547754594814
2	9030425E11Rik	0.0000110777923895045	0.143601422745147	1.25025926613066
2	5031426D15Rik	0.000011365940027852	0.147336680581046	0.8705083234084
2	Gas6	0.0000114063588676086	0.14786063000081	0.762405620337854
2	Xbp1	0.0000115986500561294	0.150353300677606	0.493547507105329
2	Sobp	0.0000116344161622476	0.150816936711216	1.09151506191663
2	Dact3	0.000011688523773803	0.151518333679809	1.09367960784668
2	Cdk8	0.0000118539559049466	0.153662830395823	1.12783293802391
2	Hdlbp	0.0000119006755423521	0.15426845705551	0.472615169415548
2	Chst12	0.000012645770010556	0.163927116646838	0.778661724514285
2	Thsd7a	0.0000129252298716074	0.167549754825646	1.22750217344043
2	Sulf2	0.000012959609775412	0.167995421518666	0.494601465270355
2	Cirbp	0.0000131039154335365	0.169866055764934	0.809496144970824
2	Atf5	0.0000140469048734108	0.182090027874025	0.808924764864075
2	Cyr61	0.000014589577324931	0.189124690863081	1.18137133716089
2	Gfpt2	0.00001478935729	0.19171443855027	0.457853326615795
2	Emp1	0.0000153451273606022	0.198918885975486	0.645996215531299
2	Pmm1	0.0000157907233270404	0.204695146488424	0.794977920860899
2	Oat	0.0000162614280202119	0.210796891426007	0.527901204537132
2	Scpep1	0.0000163217282152424	0.211578562854187	0.79853009256649
2	Phf17	0.0000164914510343497	0.213778679758276	0.765739907032244
2	Nfib	0.0000166945062981695	0.216410885143171	0.326431105522375
2	Postn	0.0000179200089791984	0.232297076397349	1.21877194486258
2	Hic1	0.0000203225048524423	0.26344063040221	0.784621491340691
2	2810432D09Rik	0.0000208694490558281	0.270530668110699	0.674795625943942
2	Oaf	0.0000211942206928712	0.274740682841689	0.373133531686577
2	Tmem65	0.0000218891019157726	0.28374842813416	0.644461870916677
2	St3gal4	0.000022136391035258	0.286954036990049	0.63077557376712
2	0610007C21Rik	0.000023211900690782	0.300895868654607	0.512395924021424
2	Stx5a	0.0000232334386909528	0.301175065750822	0.659246332846741
2	Afap1	0.0000242335853954237	0.314139967480877	0.669022126054203
2	Fndc3b	0.0000271338448700316	0.35173603105022	0.500722473684234
2	6820431F20Rik	0.0000277391311587842	0.359582357211319	0.493420415054942
2	Pik3r1	0.000028987018289255	0.375758718083612	0.604256432133892
2	Mecom	0.0000294638617102258	0.381940039349657	0.657430481133478
2	Bambi	0.0000302183741080611	0.391720783562796	1.1056117593444
2	Sept7	0.0000302733433205356	0.392433349464103	0.356972452185531
2	Hmgn2	0.0000318190311372846	0.412470100632621	0.621917371856918
2	Adamtsl4	0.000032086717045719	0.415940113063656	0.942783529598646
2	Rrbp1	0.0000321354323163133	0.41657160911637	0.367535670697293
2	Gm14295	0.0000321597837170402	0.416887276323992	0.746901982554855
2	Igsf3	0.0000330411929481687	0.428312984187111	0.688049859109555
2	Eif3l	0.000033928469220163	0.439814746500973	0.60868961642668
2	Tmem159	0.0000345742079545991	0.448185457715468	0.675773310538239
2	Tmod2	0.0000348508910096651	0.451772100158289	0.834727987714116
2	Dcakd	0.0000350862554459975	0.454823129346466	0.915224823655828
2	Aspn	0.0000358164153173954	0.464288191759396	0.646758548377891
2	Slc24a6	0.0000373040167214104	0.483571968759643	0.695364211910119
2	Cby1	0.0000373638722315043	0.48434787573699	0.901369364445083
2	Zfp955b	0.0000385067798958857	0.499163387790366	0.899166603402882
2	Ypel3	0.0000387021808009722	0.501696369723003	0.384985726869419
2	Pld3	0.0000392909455814833	0.509328527572768	0.778870525946771
2	H6pd	0.000039329240059781	0.509824938894941	1.00926137245409
2	Mrps36	0.0000414070904505217	0.536760113510113	0.453849719239521
2	0610011F06Rik	0.0000422451715883906	0.547624159300307	0.854152833187574
2	Meis1	0.0000423270956636407	0.548686141087775	0.975269644410057
2	Dnpep	0.0000461662664130537	0.598453311512415	0.678861463638558
2	Ppib	0.0000467502059105363	0.606022919218282	0.421644162876628
2	Selenbp1	0.0000470279779622648	0.609623678324839	0.503414750707222
2	Gprc5b	0.0000490383622894715	0.63568429035842	0.884337001679313
2	Serpine2	0.000049478409539989	0.641388622866877	0.888049756617034
2	Tgfb2	0.0000497735369424741	0.645214359385292	0.777076859244455
2	Socs3	0.0000514514508295854	0.666965157103916	0.81366385690199
2	Ctsz	0.0000516407312860827	0.66941879966149	0.488742629309658
2	Rps4x	0.0000531972509980385	0.689595964687573	0.257751280531675
2	Cyth3	0.0000534971739735354	0.69348386621894	0.800017376606514
2	Lrpap1	0.0000535016358766673	0.693541705869238	0.472762984783991
2	C1qtnf7	0.0000574835680248647	0.745159492306321	0.354604899395875
2	Fstl3	0.0000593713923585192	0.769631359143484	0.750303566493879
2	Pkd2	0.0000605367543566354	0.784737946725065	0.719775230548437
2	Tm7sf3	0.0000618731976626502	0.802062261300934	0.837344334861799
2	Sdf4	0.0000621188392615183	0.805246513347061	0.494117514783796
2	Ift27	0.0000622505682745007	0.806954116542352	0.668724364350418
2	Eri3	0.0000639357211491383	0.82879875325628	0.679618369857301
2	Slc29a1	0.0000656408155997125	0.850901892619073	0.610713276925615
2	Siva1	0.0000709672964113589	0.919949063380445	0.774124366065987
2	Lcmt1	0.0000717554895012455	0.930166410404645	0.737771566101327
2	Socs5	0.0000722506776462182	0.936585534327926	0.930836736838309
2	Mxra7	0.0000752176737033415	0.975046704216416	0.660253628858173
2	Cdk2ap2	0.0000761774995553605	0.987488926736138	0.520635580135035
2	Pik3ip1	0.0000766141760996667	0.993149564779979	0.743192790642138
2	Las1l	0.0000771808231380415	1	0.701192607227219
2	Foxo1	0.0000818735765375203	1	0.629615973514185
2	Pdpn	0.0000823914667396246	1	0.624467616642021
2	Cebpb	0.0000834101060071032	1	0.465927571581987
2	Dpysl3	0.0000837804214590518	1	0.997559946357402
2	Ncbp2	0.0000857668135545338	1	0.620438242218479
2	Dpp9	0.0000870675613756884	1	0.8438444077177
2	Tmed2	0.0000889093925098794	1	0.341475473552298
2	Ccnc	0.0000896509841409547	1	0.992453349335542
2	Sntb2	0.0000896769306273342	1	0.660489171235003
2	Fkbp10	0.0000927199845776824	1	0.83240229446618
2	Plxdc2	0.0000941250763816886	1	0.549385151327637
2	Pofut2	0.0000957529089456879	1	0.588964027900684
2	Vamp2	0.0000959148856825227	1	0.50153298244298
2	Col5a3	0.0000978297236913988	1	0.810870347356482
2	Adam9	0.0000996114230580659	1	0.645033830358265
2	2410006H16Rik	0.000100156425473231	1	0.462253498626558
2	Gulp1	0.000103035566630267	1	0.725664134405155
2	Ldhb	0.000103917494771616	1	0.276640799422918
2	Casp12	0.000104246725989808	1	0.760449861916489
2	Bet1l	0.000104452308652992	1	0.547368008362369
2	Aldh6a1	0.000109867267107992	1	0.660178945712641
2	Pid1	0.000115196240959734	1	0.521341333507177
2	Crtap	0.000120539047238049	1	0.642429547639166
2	Cnbp	0.000121288932955901	1	0.285938986370335
2	Hes1	0.000127913089984317	1	0.553102059759304
2	Brd3	0.000127919440971041	1	0.615015158871919
2	Lpar1	0.00013207956537762	1	0.460012938058923
2	Ccdc23	0.000139535538103177	1	0.450840363668793
2	Vav3	0.000139706642828277	1	0.59361222460884
2	Ctsf	0.000140949279428153	1	0.644025876520123
2	Rnf6	0.000141468574163868	1	0.703409890914392
2	Jun	0.000144002127320505	1	0.68440013460269
2	Dtnbp1	0.00014504487650457	1	0.645033830358265
2	Taf3	0.000147161975397917	1	0.681400783350383
2	Creg1	0.000148263711914003	1	0.369595225608488
2	Spon2	0.000149693594532757	1	0.719775230548437
2	Rab6b	0.000156194857519523	1	0.715551670844225
2	Zfp260	0.0001675127827737	1	0.562342968326182
2	Jam3	0.000168682299392383	1	0.638214723428763
2	Spry2	0.00017275046676779	1	0.998453724092806
2	Maob	0.000173557572568525	1	0.8438444077177
2	Ryk	0.000177307683030074	1	0.737168106992927
2	Ctps2	0.000179229707761485	1	0.85721808401844
2	Gucy1b3	0.000180418144856231	1	0.295647793280699
2	Nrip1	0.000184611567653264	1	0.836579310445784
2	Hspa5	0.000190158930992781	1	0.37243356133532
2	Armcx1	0.000193162713110635	1	0.922448093359485
2	Pla2g4a	0.000196108938411974	1	0.70130970915723
2	Dlc1	0.000196610406852568	1	0.466564863938026
2	Lzts2	0.000197017159734681	1	0.475674923090405
2	Zfp771	0.000197150049862788	1	0.556356794268569
2	Nid2	0.000199147311528109	1	1.02156464463558
2	Acadsb	0.000201039474386533	1	0.779576099765429
2	Csnk1d	0.000214746809536299	1	0.625476160600544
2	Irak1	0.000214795295107163	1	0.562605478760528
2	Rhoq	0.000215345454487388	1	0.501707577473907
2	Spry1	0.000220834796640784	1	0.561863483022526
2	Klhdc2	0.000222948306591533	1	0.597611057942498
2	Capns1	0.00022538760433455	1	0.320527765739262
2	Tex264	0.000232428688672178	1	0.540744125015447
2	Tgfbr1	0.000235869467554101	1	0.680438090287237
2	Dap	0.00023645728560451	1	0.503823629762709
2	Prrc1	0.000237568777620023	1	0.722010475212732
2	Nr2c2	0.000248278327990092	1	0.909503599560657
2	Eid1	0.000248725287507993	1	0.494593417930292
2	Dnajc25	0.000272303214869363	1	0.698442232599938
2	Igsf8	0.000272642788374467	1	0.525151821660521
2	Zfyve21	0.000275276884902195	1	0.566379243235234
2	Tor2a	0.00027831845422053	1	0.70130970915723
2	Cbr3	0.000282483682396133	1	0.764870063920312
2	Sash1	0.000282574435837095	1	0.48374747298276
2	Nol12	0.000283079847745013	1	0.563742494219915
2	Cbx3	0.000291078863019547	1	0.550106260785523
2	Rxra	0.000292977284724821	1	0.801328266211219
2	Scyl1	0.000295080022653298	1	0.582713424732715
2	Islr	0.00029871061665822	1	0.314484487042568
2	Ccpg1	0.000302452312057346	1	0.437412719971344
2	Kcnt2	0.000302799865121138	1	0.814083964766594
2	A430005L14Rik	0.000306586542424726	1	0.777850835135778
2	Derl2	0.000307308509473292	1	0.713134863616943
2	Mfsd10	0.000327904729665762	1	0.849396069908656
2	Ube2h	0.0003364418261529	1	0.467066573670327
2	Kctd11	0.000341817314846018	1	0.871423393642145
2	Snap47	0.000345014101068206	1	0.788733228313501
2	Asph	0.000352038920719224	1	0.435369377132536
2	Ccs	0.000357542946745707	1	0.786602479905918
2	Prkcd	0.000367501329964048	1	0.614912012224979
2	Eny2	0.000371667761596185	1	0.4281046565045
2	Sox4	0.000377864680677406	1	0.591422861196938
2	Hp1bp3	0.000378736208856934	1	0.46851936619923
2	Dnajc3	0.000388196572990062	1	0.511255092368373
2	Cited2	0.000406972129660409	1	0.734141564112735
2	Fmo5	0.000412179169143973	1	0.555717152120346
2	Pfn2	0.00041447103620458	1	0.756864113425381
2	Ssr2	0.000420711466004737	1	0.498335661795416
2	Magt1	0.000430884234547354	1	0.40145471651085
2	Stt3a	0.000435979186564856	1	0.631373443957676
2	Aph1a	0.000440830761304554	1	0.529312331570375
2	Wbp5	0.000443537780972931	1	0.393935751379898
2	Mrfap1	0.000445029147289752	1	0.258155945164276
2	Insig2	0.000454543575524087	1	0.566072899646645
2	Armcx2	0.000457754200413147	1	0.697964330993866
2	Btd	0.000457902609206964	1	0.92782921192367
2	Cand1	0.000460312738269373	1	0.834524616207879
2	2010109K11Rik	0.000461179172303376	1	0.816558099932282
2	Use1	0.000466697619997139	1	0.417245518864732
2	Obfc2b	0.000481688230590547	1	0.528972466874015
2	Ptger4	0.000486532233723113	1	0.776839713427572
2	Tubb6	0.000490787376648519	1	0.488655847731445
2	Plekhf1	0.00050045246342236	1	0.934940187451545
2	1190007F08Rik	0.000503322494279185	1	0.920930864632033
2	Smarca2	0.000512449139955408	1	0.551539749944967
2	F2r	0.000514621733725753	1	0.366072080209463
2	Tmed1	0.00051748005014358	1	0.562806191083965
2	Ddost	0.000523990065978092	1	0.608259941476738
2	Slc44a1	0.000528362757608829	1	0.93531117765189
2	Ahcyl1	0.000533140612858144	1	0.723894373401096
2	Abhd14a	0.000538913412094522	1	0.777850835135778
2	Sepn1	0.000545309509462324	1	0.741853398620253
2	Tgfb1i1	0.000552705880441211	1	0.568557418805816
2	Kdelc2	0.000554987046460802	1	0.591422861196938
2	H13	0.00056126490482367	1	0.561386292094001
2	Nelf	0.000562355122060505	1	0.688857214432621
2	Yif1a	0.000576988890669639	1	0.441655158676338
2	Anpep	0.000595840952113711	1	0.65139985585875
2	Fkbp9	0.000597881467413107	1	0.410999713241642
2	Sfxn1	0.000611537176420782	1	0.50236959326219
2	Unc5b	0.000628757033489846	1	0.810166293520298
2	Glrx2	0.000638945882343424	1	0.518955915035153
2	4732418C07Rik	0.00065498162026917	1	0.512129669490034
2	2810474O19Rik	0.000670076825829391	1	0.861705258240649
2	Rbbp7	0.000670764833284137	1	0.450856121879458
2	Itpripl2	0.000676519160538305	1	0.455391802152747
2	Rabgef1	0.000679811875789005	1	0.705180266846964
2	Sec62	0.000679838743298776	1	0.33766826371901
2	Pcnp	0.000714314233812892	1	0.456149819625688
2	Sec22b	0.000715498945215719	1	0.489525212070102
2	Cebpa	0.000720286082877448	1	0.717853039858794
2	Vwa5a	0.000722145822325859	1	0.568437017212997
2	5430435G22Rik	0.000735684385579399	1	0.728033068812464
2	Wls	0.000755805611222563	1	0.453849719239521
2	Ttc33	0.000759792878573525	1	0.656300717256851
2	Bmp4	0.000761258046317823	1	0.710417986464845
2	Igfbp5	0.000770864031848406	1	0.757306296260433
2	Mafg	0.000795546381384729	1	0.522431012252101
2	1810022K09Rik	0.000797133996497638	1	0.55740728923514
2	Tceal8	0.000799021612825482	1	0.429274044753579
2	Eif4g3	0.000812397910717512	1	0.616466819016741
2	AI597468	0.000820238735066802	1	0.637612916241808
2	Ier2	0.000830777279077971	1	0.735571430068244
2	Zfp36	0.000836941760267287	1	0.706430807700315
2	Trps1	0.00086491946483124	1	0.556457446800801
2	Itfg1	0.000865808771138605	1	0.507101409548268
2	Bcl2l12	0.000870210346971023	1	0.748563798672343
2	Arl6	0.000885242360297348	1	0.803449216682749
2	Med25	0.000888437742947911	1	0.633364678553079
2	2610001J05Rik	0.000904569277752509	1	0.344411424631934
2	Lysmd2	0.000910892267321849	1	0.525086380895513
2	Rpn2	0.00091581830857222	1	0.393847297921393
2	Nsg1	0.000924886228725366	1	0.652401317475103
2	2900097C17Rik	0.000950793329464468	1	0.396550555085982
2	Atxn10	0.000953643246796703	1	0.464655528042726
2	Abcc5	0.000976029716696062	1	0.654744750661938
2	Mast4	0.000978167704108474	1	0.408664475039991
2	Pura	0.000985123555871072	1	0.534512243392736
2	Rcbtb2	0.000994145458888676	1	0.64755920392455
2	Ccdc104	0.00100300958922209	1	0.515479765695129
2	Sspn	0.00101532681688783	1	0.37572577992434
2	Ncoa1	0.00103084349104547	1	0.644025876520123
2	Itm2c	0.00104361969384394	1	0.263964731186125
2	Trnt1	0.00104995678486451	1	0.67582092455757
2	Adamts1	0.00105153309701221	1	0.365441106330054
2	Tmem167b	0.0010595190192873	1	0.619312391957959
2	Filip1l	0.00107117779294465	1	0.346531738974218
2	Ube2j1	0.00110382770335335	1	0.645472675891099
2	Pitpnb	0.00112249531803382	1	0.620988049158088
2	Jund	0.00112643696894548	1	0.295338543256301
2	Rora	0.00112973629652682	1	0.63508834709693
2	Ccdc82	0.00116199502433799	1	0.572144954270874
2	Ssh2	0.00116658645667006	1	0.612698880085132
2	Fam102b	0.00117354739181842	1	0.487663012601775
2	Top1	0.0011856109840595	1	0.434808775988336
2	P4hb	0.00120006277114214	1	0.31088144272902
2	Gfpt1	0.00124361406270947	1	0.874776841604205
2	Kdelr1	0.00124391081623735	1	0.398098613995867
2	St3gal2	0.00124512926042716	1	0.592453106854848
2	Pdia3	0.00125107592035455	1	0.264446629566511
2	Gtf2b	0.00127595088531572	1	0.615649014889717
2	Pten	0.00128910422315716	1	0.481075012695508
2	Ccdc102a	0.00129440865554646	1	0.66516864001957
2	Gda	0.00129674558176102	1	0.462203051470923
2	Csgalnact2	0.00130017068161886	1	0.689996050730395
2	Ubn2	0.00132116933474462	1	0.545695507291743
2	Arsa	0.00135725977641356	1	0.708292224627679
2	Cnn3	0.00135841898379112	1	0.332662248766639
2	Glg1	0.00135908349284329	1	0.578871535678217
2	Ezh1	0.00137314080782536	1	0.614359028122168
2	Lrrc58	0.00137374301096905	1	0.293396346111903
2	Pppde1	0.00139482269108858	1	0.638472014932129
2	3830406C13Rik	0.00140472156911176	1	0.617028605082228
2	Galk1	0.00142422712014296	1	0.650218445727842
2	Yap1	0.00143269757122899	1	0.5786795821416
2	Ift46	0.0014364515536945	1	0.802332666008034
2	Ggh	0.00144069178673682	1	0.582327907460115
2	Chid1	0.00144327951286971	1	0.801328266211219
2	Akt1s1	0.00144853296477474	1	0.48853946331458
2	Thap3	0.00145478015458867	1	0.533044395498288
2	Rer1	0.00146216515006078	1	0.334240654275625
2	Gnao1	0.0014744508789088	1	0.565040888009914
2	Plat	0.00149056600440436	1	0.475210643957171
2	C030046I01Rik	0.0015047592037402	1	0.466512731250337
2	2510006D16Rik	0.00151841021067906	1	0.334676483087057
2	Mir703	0.00152106397181904	1	0.349607728730855
2	Pcnt	0.00152125140222196	1	0.692051558225885
2	Ghr	0.00154647166939393	1	0.550872724000667
2	Dnajc10	0.00155311865388785	1	0.451856180208933
2	Ccdc53	0.00156298438237501	1	0.476533243971293
2	Cbx5	0.00158015589786202	1	0.312219640736889
2	Med31	0.00166213880594707	1	0.518762061013276
2	Trp53i13	0.00175666629357924	1	0.69313955529663
2	Dnajb2	0.00179914710260707	1	0.405211799754921
2	Ddx52	0.00180382743310024	1	0.627391736959686
2	1700019E19Rik	0.00181154607297083	1	0.549025243197948
2	Pttg1	0.00187487423686034	1	0.351810058248582
2	Mrpl23	0.00188699408030146	1	0.394869601493042
2	Copb2	0.00191996308197761	1	0.453443337330162
2	Srp54a	0.00192820936576647	1	0.579433871826936
2	Cpne3	0.00192876850420875	1	0.427296206404807
2	Smpdl3a	0.00194097888035561	1	0.268463226409064
2	Tmem115	0.00194465992116371	1	0.660540904860084
2	Junb	0.00196341128630674	1	0.622491167101535
2	Lsm3	0.00196786606886462	1	0.562342968326182
2	Sdf2l1	0.00199380857524266	1	0.420306668383523
2	Dnajb9	0.00200917462521231	1	0.580342704977612
2	Mpzl1	0.0020224153229677	1	0.302742656058677
2	Man1a	0.00206767129700421	1	0.582093069503997
2	Zfp385a	0.00208146474414675	1	0.55085986894013
2	Rab28	0.00210033920802392	1	0.489982420649245
2	Fuz	0.00213207803436907	1	0.743649870598247
2	Cnpy3	0.002132080106854	1	0.486276048418521
2	Txndc9	0.00213376950400865	1	0.409075999428533
2	Mn1	0.0021521408176413	1	0.833038148473114
2	Gpx7	0.00216278170872612	1	0.645690449241643
2	Rin2	0.00219792473722242	1	0.428116129944474
2	Hmgn5	0.00226367772370421	1	0.53538886660602
2	Ssr3	0.00226548143860572	1	0.410546308474921
2	Pex11b	0.00228157189801383	1	0.644370933495284
2	Supt16h	0.00233212476238069	1	0.410318299210599
2	Lrp5	0.00234638980830329	1	0.640764385450039
2	Dnajc18	0.00235009844289235	1	0.776839713427572
2	Fam134c	0.00235229976923089	1	0.645472675891099
2	Gstp1	0.00235461450419179	1	0.297845202135065
2	Apbb1ip	0.00237065514987778	1	0.817010747454913
2	Pqlc3	0.00243759091901288	1	0.743649870598247
2	Scarf2	0.00245647748735527	1	0.655589783855841
2	Krit1	0.00246491142603674	1	0.710417986464845
2	Gaa	0.002473707406591	1	0.438749090633877
2	Gnai3	0.00251288972860116	1	0.491749033756951
2	Ckap4	0.00255551884347832	1	0.694558106956967
2	Mat2b	0.00257708464594262	1	0.381985181305147
2	Snx4	0.00259328539881811	1	0.686686979945083
2	Ddrgk1	0.00261809492639556	1	0.353383703127805
2	9030624J02Rik	0.00262770441188737	1	0.565655525517581
2	Tmem64	0.00263718560048175	1	0.664915365934866
2	Tcea1	0.00265657114519268	1	0.31691326870134
2	Eif3h	0.00276347258782367	1	0.263531671066036
2	Snhg1	0.00277045334886808	1	0.573274467751692
2	Gm3219	0.00277777629066354	1	0.42549401822786
2	Impdh2	0.00280556841252907	1	0.553566373283258
2	Klhl13	0.00281453314782655	1	0.624467616642021
2	Sap18	0.00283864707758214	1	0.549025243197948
2	Rab9	0.00284173087610757	1	0.581972231809236
2	Dcaf8	0.00286266165219773	1	0.52302375174524
2	Pde6d	0.00293839595940582	1	0.440214201479712
2	St6galnac6	0.00294178863208167	1	0.627391736959686
2	Aip	0.00299976936668448	1	0.458138747934961
2	Tspyl1	0.00302506946946094	1	0.462203051470923
2	Rbm28	0.00308784977180743	1	0.49833824975455
2	Cnot3	0.00310065333269089	1	0.660847499344646
2	Fndc3a	0.00310611540292503	1	0.526250471317802
2	Elof1	0.00310660067721749	1	0.441655158676338
2	Zfpl1	0.00312807585728827	1	0.710417986464845
2	Eif4e3	0.00316452402583553	1	0.508272888849737
2	Rbl2	0.00322752725352096	1	0.722119910357483
2	Dap3	0.0032404575634815	1	0.524853848684928
2	Serpinb6a	0.00328037110110389	1	0.25988040246071
